reading_plan_id,day_number,book_name,chapter_number,created_at,updated_at
12,26,Jeremias,36,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,27,Jeremias,37,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,27,Jeremias,38,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,27,Jeremias,39,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,27,Jeremias,40,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,28,Jeremias,41,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,28,Jeremias,42,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,28,Jeremias,43,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,28,Jeremias,44,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,29,Jeremias,45,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,29,Jeremias,46,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,29,Jeremias,47,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,29,Jeremias,48,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,30,Jeremias,49,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,30,Jeremias,50,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,30,Jeremias,51,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,30,Jeremias,52,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,31,Lamentações,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,31,Lamentações,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,31,Lamentações,3,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,31,Lamentações,4,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,31,Lamentações,5,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,32,Ezequiel,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,32,Ezequiel,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,32,Ezequiel,3,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,32,Ezequiel,4,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,33,Ezequiel,5,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,33,Ezequiel,6,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,33,Ezequiel,7,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,33,Ezequiel,8,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,34,Ezequiel,9,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,34,Ezequiel,10,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,34,Ezequiel,11,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,34,Ezequiel,12,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,35,Ezequiel,13,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,35,Ezequiel,14,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,35,Ezequiel,15,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,35,Ezequiel,16,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,36,Ezequiel,17,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,36,Ezequiel,18,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,36,Ezequiel,19,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,36,Ezequiel,20,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,37,Ezequiel,21,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,37,Ezequiel,22,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,37,Ezequiel,23,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,37,Ezequiel,24,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,38,Ezequiel,25,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,38,Ezequiel,26,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,38,Ezequiel,27,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,38,Ezequiel,28,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,39,Ezequiel,29,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,39,Ezequiel,30,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,39,Ezequiel,31,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,39,Ezequiel,32,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,40,Ezequiel,33,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,40,Ezequiel,34,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,40,Ezequiel,35,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,40,Ezequiel,36,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,41,Ezequiel,37,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,41,Ezequiel,38,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,41,Ezequiel,39,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,41,Ezequiel,40,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,42,Ezequiel,41,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,42,Ezequiel,42,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,42,Ezequiel,43,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,42,Ezequiel,44,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,43,Ezequiel,45,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,43,Ezequiel,46,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,43,Ezequiel,47,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,43,Ezequiel,48,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,44,Daniel,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,44,Daniel,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,44,Daniel,3,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,44,Daniel,4,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,44,Daniel,5,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,44,Daniel,6,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,45,Daniel,7,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,45,Daniel,8,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,45,Daniel,9,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,45,Daniel,10,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,45,Daniel,11,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,45,Daniel,12,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,1,Oseias,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,1,Oseias,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,1,Oseias,3,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,2,Oseias,4,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,2,Oseias,5,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,2,Oseias,6,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,3,Oseias,7,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,3,Oseias,8,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,3,Oseias,9,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,4,Oseias,10,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,4,Oseias,11,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,4,Oseias,12,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,5,Oseias,13,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,5,Oseias,14,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,5,Joel,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,6,Joel,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,6,Joel,3,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,6,Amós,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,7,Amós,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,7,Amós,3,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,7,Amós,4,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,8,Amós,5,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,8,Amós,6,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,8,Amós,7,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,9,Amós,8,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,9,Amós,9,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,9,Obadias,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,10,Jonas,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,10,Jonas,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,10,Jonas,3,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,11,Jonas,4,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,11,Miquéias,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,11,Miquéias,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,12,Miquéias,3,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,12,Miquéias,4,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,12,Miquéias,5,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,13,Miquéias,6,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,13,Miquéias,7,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,13,Naum,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,14,Naum,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,14,Naum,3,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,14,Habacuque,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,15,Habacuque,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,15,Habacuque,3,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,15,Sofonias,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,16,Sofonias,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,16,Sofonias,3,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,16,Ageu,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,17,Ageu,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,17,Zacarias,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,17,Zacarias,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,18,Zacarias,3,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,18,Zacarias,4,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,18,Zacarias,5,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,19,Zacarias,6,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,19,Zacarias,7,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,19,Zacarias,8,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,20,Zacarias,9,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,20,Zacarias,10,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,20,Zacarias,11,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,21,Zacarias,12,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,21,Zacarias,13,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,21,Zacarias,14,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,22,Malaquias,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,22,Malaquias,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,22,Malaquias,3,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
13,23,Malaquias,4,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,1,Provérbios,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,2,Provérbios,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,3,Provérbios,3,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,4,Provérbios,4,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,5,Provérbios,5,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,6,Provérbios,6,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,7,Provérbios,7,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,8,Provérbios,8,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,9,Provérbios,9,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,10,Provérbios,10,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,11,Provérbios,11,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,12,Provérbios,12,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,13,Provérbios,13,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,14,Provérbios,14,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,15,Provérbios,15,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,16,Provérbios,16,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,17,Provérbios,17,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,18,Provérbios,18,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,19,Provérbios,19,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,20,Provérbios,20,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,21,Provérbios,21,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,22,Provérbios,22,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,23,Provérbios,23,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,24,Provérbios,24,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,25,Provérbios,25,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,26,Provérbios,26,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,27,Provérbios,27,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,28,Provérbios,28,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,29,Provérbios,29,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,30,Provérbios,30,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
7,31,Provérbios,31,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,1,Jó,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,1,Jó,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,2,Jó,3,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,2,Jó,4,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,3,Jó,5,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,3,Jó,6,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,4,Jó,7,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,4,Jó,8,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,5,Jó,9,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,5,Jó,10,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,6,Jó,11,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,6,Jó,12,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,7,Jó,13,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,7,Jó,14,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,8,Jó,15,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,8,Jó,16,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,9,Jó,17,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,9,Jó,18,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,10,Jó,19,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,10,Jó,20,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,11,Jó,21,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,11,Jó,22,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,12,Jó,23,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,12,Jó,24,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,13,Jó,25,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,13,Jó,26,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,13,Jó,27,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,14,Jó,28,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,14,Jó,29,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,15,Jó,30,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,15,Jó,31,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,16,Jó,32,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,16,Jó,33,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,17,Jó,34,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,17,Jó,35,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,18,Jó,36,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,18,Jó,37,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,18,Jó,38,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,18,Jó,39,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,18,Jó,40,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,18,Jó,41,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,18,Jó,42,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,19,Provérbios,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,19,Provérbios,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,20,Provérbios,3,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,20,Provérbios,4,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,21,Provérbios,5,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,21,Provérbios,6,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,22,Provérbios,7,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,22,Provérbios,8,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,23,Provérbios,9,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,23,Provérbios,10,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,24,Provérbios,11,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,24,Provérbios,12,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,25,Provérbios,13,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,25,Provérbios,14,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,26,Provérbios,15,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,26,Provérbios,16,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,27,Provérbios,17,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,27,Provérbios,18,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,28,Provérbios,19,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,28,Provérbios,20,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,29,Provérbios,21,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,29,Provérbios,22,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,30,Provérbios,23,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,30,Provérbios,24,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,31,Provérbios,25,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,31,Provérbios,26,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,32,Provérbios,27,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,32,Provérbios,28,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,33,Provérbios,29,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,33,Provérbios,30,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,33,Provérbios,31,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,34,Eclesiastes,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,35,Eclesiastes,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,36,Eclesiastes,3,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,37,Eclesiastes,4,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,38,Eclesiastes,5,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,39,Eclesiastes,6,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,40,Eclesiastes,7,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,41,Eclesiastes,8,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,42,Eclesiastes,9,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,43,Eclesiastes,10,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,44,Eclesiastes,11,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
17,45,Eclesiastes,12,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
